userId,movieId,rating,timestamp
8,243,3.0,1013442518
8,59,5.0,1013443447
8,731,3.0,1013444158
8,750,2.0,1013443544
8,493,2.0,1013442936
8,91,2.0,1013443698
8,1239,3.0,1013442804
8,1019,3.0,1013443923
8,163,3.0,1013442463
8,342,2.0,1013442774
8,1058,3.0,1013443770
8,34,3.0,1013443380
8,511,3.0,1013443597
8,1661,2.0,1013443529
8,1723,3.0,1013443659
8,422,5.0,1013443796
8,1234,5.0,1013442902
8,984,2.0,1013443796
8,2003,4.0,1013443447
8,1371,3.0,1013443070
8,1325,2.0,1013442976
8,1478,2.0,1013442518
8,1148,4.0,1013442518
8,29,3.0,1013443013
8,1797,4.0,1013442758
8,1991,4.0,1013442677
8,729,4.0,1013442629
8,1834,2.0,1013443013
8,1900,3.0,1013442629
8,1449,2.0,1013442758
9,694,4.0,1073837284
9,1160,5.0,1061916357
9,473,4.0,1061916288
9,1014,3.0,1061916233
9,1078,4.0,1061916274
9,975,5.0,1061918479
9,1344,4.5,1073837162
9,1304,4.0,1073837244
9,709,2.5,1061916303
9,1039,4.5,1061916352
9,1225,0.5,1061916373
9,751,4.5,1061916342
9,347,4.0,1073837327
9,2031,5.0,1061916334
9,1380,4.5,1061916245
9,1593,4.5,1073837036
9,211,2.0,1061916416
9,342,4.0,1073837125
9,498,4.5,1073837131
9,1813,4.0,1061916957
9,684,4.0,1061917025
9,1148,3.5,1061917348
9,617,5.0,1061916953
9,1991,4.5,1062237903
9,729,5.0,1061916981
9,1533,3.5,1061917353
9,981,3.5,1061917084
9,630,4.5,1061917119
10,694,4.0,846287850
10,847,3.0,846288047
10,312,4.0,846288047
10,826,5.0,846287850
10,1117,4.0,846288047
10,1232,5.0,846288047
10,301,5.0,846287850
10,1943,4.0,846288177
10,1286,5.0,846288047
10,784,3.0,846287850
10,546,4.0,846287850
10,517,4.0,846288177
10,170,5.0,846288177
11,40,3.5,1231676989
11,312,3.5,1231677046
11,1244,2.5,1231677076
11,136,3.0,1231676984
11,826,4.0,1231676885
11,600,4.5,1231678204
11,1117,3.0,1231677016
11,232,3.0,1231677051
11,1943,3.5,1231676994
11,701,3.5,1231676849
11,151,4.0,1231677066
11,36,4.5,1231677900
11,517,4.0,1231676857
11,1078,3.0,1231677212
11,242,2.0,1231677333
11,415,4.0,1231677094
11,624,3.5,1231677184
11,1423,3.5,1231677287
11,1358,2.5,1231677102
11,376,3.5,1231677340
11,225,3.5,1231677261
11,1419,4.0,1231677086
11,484,4.0,1231677156
11,348,4.0,1231677061
11,10,2.5,1231677276
11,1411,2.5,1231676159
11,1572,3.5,1231674869
11,1959,4.0,1231676542
11,1813,2.5,1231676574
11,617,4.5,1231676764
11,729,4.0,1231677113
11,268,4.0,1231677609
11,1900,4.5,1231676523
11,1579,3.5,1231683242
11,1458,3.5,1231674939
11,735,4.0,1231677599
11,1673,3.0,1231682019
11,1717,3.0,1231676959
11,1854,3.0,1231675016
11,991,2.0,1231676291
11,1658,4.0,1231676569
11,1345,2.0,1231676270
11,1660,3.0,1231675688
11,1642,4.0,1231676547
11,2048,4.5,1231677913
11,2078,1.5,1231676352
11,1676,3.5,1231676692
11,1698,2.5,1231678930
11,1882,1.5,1231676313
11,2022,2.0,1231676234
11,1663,4.0,1231676507
11,1958,4.0,1231678514
11,1818,4.0,1231675424
11,1838,3.0,1231678678
11,1927,4.0,1231677679
11,1746,3.5,1231678495
11,1538,2.5,1231678670
11,1827,3.0,1231678838
11,1902,4.0,1231678600
11,1953,3.5,1231676662
11,1076,2.5,1231676027
11,1778,2.0,1231678761
11,1912,3.5,1231676667
11,1687,3.5,1231675599
11,2049,1.5,1232307012
11,2011,4.5,1231675382
11,1995,2.5,1231677454
11,733,2.5,1231675823
12,567,4.0,943913329
12,1269,4.0,943911191
12,364,2.0,943910885
12,1305,4.0,943911115
12,322,4.0,943911285
12,326,5.0,943912719
12,694,5.0,943913006
12,1488,1.0,943912539
12,230,1.0,943910494
12,1716,1.0,943910494
12,355,4.0,943911613
12,178,5.0,943911842
12,1049,4.0,943912719
12,685,5.0,943912278
12,130,1.0,943912496
12,123,5.0,943912206
12,1104,4.0,943912719
12,196,5.0,943912641
12,1006,5.0,943911577
12,420,5.0,943911191
12,136,5.0,943911397
12,1162,3.0,943912539
12,814,5.0,943912122
12,469,4.0,943911115
12,826,5.0,943911078
12,623,2.0,943910918
12,717,5.0,943912613
12,369,4.0,943911542
12,600,4.0,943911325
12,862,5.0,943912871
12,474,3.0,943911435
12,932,4.0,943912353
12,176,4.0,943912353
12,1134,4.0,943911700
12,715,4.0,943910445
12,1943,3.0,943912317
12,148,3.0,943912803
12,457,4.0,943910623
12,473,4.0,943912013
12,1217,5.0,943911397
12,1435,3.0,943910758
12,36,5.0,943911078
12,449,4.0,943912396
12,538,4.0,943911613
12,101,5.0,943912122
12,17,3.0,943911700
12,80,5.0,943911363
12,784,4.0,943913081
12,517,4.0,943910843
12,170,3.0,943912679
12,732,5.0,943910957
12,1078,5.0,943912476
12,625,5.0,943911542
12,923,5.0,943910587
12,1072,5.0,943910843
12,75,4.0,943911790
12,1051,3.0,943911790
12,880,3.0,943911115
12,205,5.0,943912049
12,429,5.0,943910957
12,901,4.0,943911700
12,476,4.0,943911285
12,341,3.0,943911700
12,1199,4.0,943911652
12,807,5.0,943911191
12,1310,5.0,943912166
12,975,4.0,943912317
12,624,5.0,943911910
12,477,4.0,943911151
12,70,4.0,943911746
12,1344,5.0,943912834
12,1381,5.0,943911577
12,871,4.0,943911240
12,1196,5.0,943910554
12,1154,5.0,943911910
12,1790,5.0,943911746
12,855,4.0,943911034
12,968,5.0,943911078
12,508,1.0,943910522
12,714,5.0,943911842
12,520,1.0,943910471
12,861,3.0,943910445
12,42,1.0,943910445
12,453,4.0,943913115
12,1213,4.0,943912641
12,254,5.0,943911501
12,392,3.0,943911842
12,885,4.0,943911034
12,642,5.0,943912719
12,762,2.0,943913081
12,1629,3.0,943911652
12,371,5.0,943911700
12,751,4.0,943911240
12,1384,4.0,943910349
12,253,3.0,943910445
12,969,5.0,943912978
12,1419,2.0,943911435
12,1348,4.0,943911363
12,145,3.0,943911397
12,872,4.0,943911652
12,480,4.0,943911115
12,172,1.0,943912013
12,1616,5.0,943911325
12,484,2.0,943912049
12,928,2.0,943912317
12,723,4.0,943911363
12,1542,3.0,943911150
12,458,5.0,943911325
12,348,5.0,943910918
12,43,4.0,943912768
12,1207,4.0,943911542
12,303,4.0,943911034
12,615,2.0,943911285
12,569,4.0,943911397
12,493,3.0,943911700
12,1439,3.0,943911034
12,816,1.0,943913365
12,1363,1.0,943911790
12,1469,3.0,943911700
12,515,4.0,943911240
12,661,2.0,943911842
12,603,5.0,943912896
12,1479,4.0,943912871
12,2072,4.0,943911947
12,1939,4.0,943912803
12,865,4.0,943912679
12,1380,4.0,943912871
12,1609,2.0,943912613
12,362,5.0,943911435
12,1785,5.0,943912871
12,342,3.0,943911842
12,2064,1.0,943911115
12,1133,3.0,944342803
12,1724,5.0,944342864
12,405,4.0,943910033
12,407,4.0,943910122
13,433,2.0,1348788885
13,288,3.5,1348788909
13,860,4.5,1348788935
13,1218,3.0,1348789004
14,469,2.0,1488224496
14,600,2.5,1488224438
14,1411,3.0,1488224441
15,62,4.0,1346008202
15,584,3.5,1346002224
15,1086,0.5,1346002251
15,136,1.5,1346002451
15,469,5.0,1346008164
15,826,4.5,1346009478
15,176,1.5,1346002171
15,1232,3.5,1346008794
15,715,3.0,1346002147
15,158,2.5,1346002151
15,538,4.5,1346002463
15,119,5.0,1346002553
15,732,5.0,1346009462
15,427,4.0,1346009522
15,1078,5.0,1346009420
15,923,4.5,1346009442
15,497,0.5,1346002157
15,1184,1.5,1346002165
15,1316,3.5,1346008150
15,1304,4.0,1346008106
15,1358,5.0,1346009494
15,1386,5.0,1346002168
15,929,5.0,1346002456
15,1333,1.0,1346002231
15,1547,5.0,1346002459
15,968,5.0,1346009414
15,502,1.0,1346009161
15,1,5.0,1346008714
15,332,3.5,1346009439
15,453,4.5,1346008412
15,1773,5.0,1346009426
15,491,0.5,1346002195
15,1106,4.0,1346009349
15,928,4.0,1346008211
15,348,4.0,1346008206
15,1752,2.5,1346002349
15,303,1.0,1346002249
15,91,3.5,1346009246
15,1029,5.0,1346009531
15,1785,4.5,1346008199
15,1442,3.0,1346008035
15,1411,4.0,1346002474
15,1750,5.0,1346002476
15,1608,4.5,1346002551
15,888,3.5,1346002358
15,1234,4.5,1346008266
15,1959,4.0,1346008604
15,893,4.5,1346008093
15,331,4.0,1346009506
15,576,4.0,1346002589
15,684,4.0,1346009528
15,617,4.5,1346009459
15,1991,5.0,1346009416
15,1568,5.0,1346009352
15,1613,4.5,1346008421
15,804,5.0,1346002470
15,1033,5.0,1346008968
15,979,3.0,1346008363
15,1580,4.0,1346008354
15,1582,4.0,1346008592
15,735,3.5,1346002585
15,256,5.0,1346009450
15,829,5.0,1346008352
15,796,4.0,1346008764
15,1193,4.5,1346008142
15,1914,4.5,1346008070
15,1855,0.5,1346008449
15,2023,4.0,1346009476
15,1848,5.0,1346008095
15,1876,5.0,1346009433
15,1008,4.5,1346009403
15,1676,3.5,1346002547
15,1953,4.0,1346002636
15,2011,5.0,1346002472
15,1036,4.0,1346008661
15,2058,5.0,1346007942
15,1926,3.5,1346009156
15,1878,4.0,1346009062
15,1947,4.5,1346008278
16,614,5.0,1485646062
16,130,4.5,1485646778
16,136,3.5,1485645737
16,826,5.0,1485646091
16,988,3.5,1485646752
16,600,5.0,1485645745
16,301,4.0,1485645954
16,701,4.5,1485649634
16,538,5.0,1485645886
16,517,4.5,1485645876
16,940,5.0,1485646073
16,496,4.5,1485650425
16,624,5.0,1485649797
16,1378,4.5,1485673183
16,332,4.5,1485647186
16,1039,5.0,1485645991
16,1225,4.5,1485645995
16,751,4.0,1485645891
16,1264,4.0,1485646808
16,1773,4.5,1485646130
16,1106,5.0,1485673051
16,414,5.0,1485646298
16,493,4.0,1485650431
16,1056,5.0,1485646095
16,1265,5.0,1485646478
16,769,4.5,1485646907
16,806,4.5,1485646424
16,2064,5.0,1485650498
16,1411,5.0,1485645873
16,365,4.0,1485646436
16,1234,5.0,1485645906
16,2026,4.5,1485647155
16,331,4.5,1485646088
16,1813,4.5,1485650594
16,1047,5.0,1485646300
16,358,4.0,1485673119
16,268,5.0,1485650434
16,804,4.5,1485646040
16,1470,3.5,1485649693
16,61,4.5,1485647040
16,1634,4.0,1485673124
16,1755,4.0,1485649677
16,1597,4.0,1485649687
16,1506,5.0,1485646064
16,1551,4.0,1485647159
16,1848,5.0,1485645958
16,2058,5.0,1485645867
16,1300,4.0,1485650690
16,1576,4.5,1485647030
16,1283,4.5,1485646484
16,1702,4.0,1485646520
16,1878,5.0,1485645941
16,1967,4.5,1485650737
16,1526,4.5,1485645866
17,517,4.0,1002811207
17,274,5.0,1002811293
17,624,4.0,1002811320
17,352,4.0,1002811403
17,2061,4.0,1002811484
17,1813,4.0,1002811601
17,1974,2.0,1002811684
17,557,3.0,1002811293
18,907,5.0,965665345
18,429,5.0,965665264
19,648,1.0,1321323149
19,1635,2.5,1321323242
19,13,2.5,1321323246
19,1347,2.0,1321323233
19,317,2.5,1321323206
19,303,1.5,1321323180
19,352,2.0,1321323166
19,569,4.0,1321323153
19,710,1.5,1321323197
20,694,4.0,1432292271
20,683,4.0,1419975922
20,822,3.5,1443037004
20,136,4.0,1367493792
20,826,4.5,1389542613
20,1117,4.0,1457984514
20,416,4.5,1395875323
20,232,3.0,1437638364
20,1299,5.0,1390830725
20,701,4.0,1383426827
20,314,4.5,1422575315
20,1286,5.0,1377794753
20,170,3.5,1419008449
20,878,3.0,1432292261
20,75,4.5,1428911924
20,880,4.0,1422575407
20,571,4.5,1441827098
20,429,5.0,1441464486
20,1123,4.0,1368360899
20,1290,5.0,1460281505
20,840,3.5,1367490414
20,1070,4.5,1422575354
20,1358,4.0,1368360762
20,1326,2.5,1395875535
20,572,4.0,1427461780
20,1194,4.0,1432574941
20,225,3.0,1437638287
20,332,4.0,1436857187
20,564,4.0,1395875521
20,751,5.0,1367494761
20,389,4.0,1367489762
20,253,4.0,1367490069
20,1773,4.5,1368361519
20,486,4.0,1450250366
20,1651,2.5,1427126818
20,1957,4.0,1427925313
20,58,3.0,1457984670
20,1798,3.0,1427358987
20,57,5.0,1367489443
20,1857,3.0,1399364961
20,515,4.0,1367494460
20,661,4.5,1399364771
20,1640,4.0,1367490291
20,1380,4.0,1449908670
20,638,4.0,1427925608
20,362,4.5,1415255846
20,849,3.0,1432574954
20,1425,3.0,1449909107
20,1411,4.0,1367493773
20,365,4.0,1432319821
20,206,4.0,1442771375
20,498,4.5,1368360914
20,2040,4.5,1450250744
20,890,3.5,1441464859
20,1971,4.0,1383427403
20,684,4.0,1457984475
20,1148,4.0,1439661499
20,617,5.0,1367493755
20,1991,4.0,1367494428
20,729,3.5,1367493944
20,977,3.0,1447933656
20,1098,4.5,1367493779
20,1533,4.0,1422575131
20,981,3.5,1367494724
20,349,4.0,1457984490
20,272,4.0,1399132509
20,690,4.0,1427461599
20,1688,4.0,1476204990
20,1634,4.0,1368361171
20,1131,4.0,1441464660
20,403,3.5,1383426705
20,754,3.0,1476204974
20,1876,4.0,1367494391
20,1008,4.0,1383426601
20,993,3.5,1460021148
20,1279,5.0,1457984473
20,1910,3.0,1396525646
20,1653,4.0,1476204938
20,1757,3.0,1383427567
20,2011,5.0,1367493748
20,2058,4.5,1367494939
20,1415,4.0,1368361333
20,1795,3.0,1367490662
20,1283,3.0,1449908941
20,1619,4.5,1457339496
20,1677,4.0,1441464091
21,98,5.0,1242865736
21,519,4.0,1240085724
21,58,5.0,1240086015
21,849,5.0,1240086133
21,1325,4.5,1240085931
21,1112,4.5,1240086364
21,1486,3.5,1240086023
21,1827,4.5,1240086633
22,40,5.0,1111937009
22,1057,4.0,1111936871
22,228,0.5,1111936884
22,136,4.0,1111937058
22,1160,3.0,1111936890
22,1943,3.5,1111937085
22,302,1.0,1111936854
22,344,4.0,1111936914
22,649,2.5,1111936922
22,644,1.0,1111936875
22,502,4.0,1111936911
22,572,3.0,1111936887
22,453,5.0,1111937096
22,10,2.5,1111936882
22,1469,4.5,1111937052
22,1029,0.5,1111936992
22,211,2.0,1111936862
22,362,1.5,1111937004
22,1997,3.0,1111937062
22,498,1.5,1111937044
22,729,4.5,1111936995
23,36,4.0,1019516059
23,794,4.0,1019516112
23,348,4.0,1019516045
23,860,3.0,1019516178
23,1861,3.0,1019516074
23,729,4.0,1019516178
24,636,3.0,979974023
24,62,4.0,979870499
24,567,3.0,979870379
24,1269,3.0,979974163
24,536,4.0,979870629
24,1242,3.0,979870091
24,1179,3.0,979870852
24,1292,5.0,979870539
24,121,2.0,979870775
24,364,3.0,979869845
24,1330,4.0,979974460
24,38,5.0,979870144
24,412,3.0,979870744
24,40,5.0,979870012
24,614,5.0,979972507
24,695,4.0,979871047
24,423,4.0,979870988
24,355,4.0,979869871
24,106,3.0,979870714
24,178,4.0,979871026
24,1049,3.0,979973260
24,685,4.0,979870291
24,130,2.0,979870759
24,1104,3.0,979870108
24,744,3.0,979870580
24,196,3.0,979973296
24,1006,4.0,979869981
24,136,5.0,979972507
24,138,3.0,979870815
24,761,4.0,979870091
24,257,4.0,979874598
24,469,4.0,979870179
24,826,5.0,979869871
24,682,4.0,979870484
24,1319,4.0,979870500
24,717,4.0,979869981
24,1539,3.0,979974007
24,600,5.0,979869871
24,77,4.0,979870179
24,862,4.0,979870663
24,932,4.0,979870196
24,1232,4.0,979870815
24,220,4.0,979870580
24,1487,2.0,979870832
24,1276,3.0,979870218
24,1508,4.0,979870815
24,345,3.0,979870361
24,1475,2.0,979870539
24,715,5.0,979870500
24,144,3.0,979870897
24,1943,4.0,979870179
24,1647,3.0,979871159
24,701,4.0,979869604
24,1635,4.0,979870975
24,545,4.0,979870910
24,473,3.0,979870650
24,64,5.0,979870922
24,873,3.0,979870897
24,2,2.0,979870484
24,36,5.0,979869871
24,538,4.0,979971320
24,452,2.0,979871026
24,942,4.0,979870614
24,143,4.0,979870278
24,336,4.0,979871047
24,913,3.0,979871124
24,1286,4.0,979870865
24,784,3.0,979870315
24,546,4.0,979974428
24,517,5.0,979869887
24,170,4.0,979974511
24,274,3.0,979870988
24,732,5.0,979869912
24,896,3.0,979869799
24,275,5.0,979869961
24,923,5.0,979870361
24,970,4.0,979870944
24,68,4.0,979974023
24,197,3.0,979871026
24,497,3.0,979870512
24,75,5.0,979972491
24,940,5.0,979875257
24,1150,3.0,979870731
24,807,4.0,979869961
24,415,3.0,979972545
24,812,2.0,979971920
24,624,5.0,979869912
24,410,5.0,979875231
24,354,4.0,979972073
24,1347,4.0,979972595
24,1423,3.0,979974444
24,477,5.0,979869887
24,70,4.0,979870196
24,1344,4.0,979971476
24,1346,5.0,979972708
24,1316,4.0,979870129
24,1359,5.0,979971476
24,1349,5.0,979971339
24,1358,4.0,979973313
24,1492,4.0,979974341
24,1390,4.0,979870512
24,1377,3.0,979870512
24,1386,4.0,979972575
24,855,3.0,979870108
24,376,4.0,979870816
24,955,3.0,979972198
24,380,3.0,979971823
24,864,4.0,979974219
24,1333,4.0,979972028
24,1318,1.0,979972382
24,1547,4.0,979972575
24,290,3.0,979972447
24,1424,3.0,979870055
24,968,5.0,979971339
24,1,3.0,979870731
24,1389,3.0,979874587
24,1476,2.0,979871142
24,385,4.0,979871142
24,332,3.0,979871058
24,42,3.0,979971900
24,900,4.0,979870379
24,161,4.0,979874587
24,453,4.0,979974257
24,1297,4.0,979870975
24,565,2.0,979870832
24,686,5.0,979973805
24,1039,4.0,979870157
24,1629,3.0,979869912
24,1419,3.0,979870639
24,1494,4.0,979870435
24,1513,4.0,979869604
24,1024,2.0,979875337
24,1495,4.0,979870551
24,872,4.0,979871026
24,1777,3.0,979870884
24,2045,3.0,979870791
24,18,3.0,979870218
24,722,2.0,979869579
24,1197,2.0,979871142
24,1598,4.0,979870039
24,1616,4.0,979870463
24,601,5.0,979974204
24,484,4.0,979870463
24,1228,3.0,979972725
24,928,4.0,979972646
24,794,3.0,979971397
24,747,3.0,979971540
24,266,3.0,979972059
24,1542,5.0,979971320
24,1317,4.0,979973351
24,243,4.0,979971430
24,1267,2.0,979972359
24,1046,2.0,979972133
24,902,2.0,979972277
24,1540,2.0,979874632
24,337,2.0,979972421
24,1404,2.0,979972447
24,1522,2.0,979972469
24,1222,2.0,979972277
24,1306,2.0,979972359
24,1472,2.0,979972421
24,1000,3.0,979971563
24,626,2.0,979972258
24,830,2.0,979972359
24,895,4.0,979971713
24,1444,3.0,979971900
24,1038,4.0,979971838
24,481,4.0,979971694
24,519,3.0,979871106
24,1453,4.0,979971838
24,1516,3.0,979974362
24,88,4.0,979971972
24,348,5.0,979869961
24,10,3.0,979972013
24,250,4.0,979870791
24,43,5.0,979971355
24,1752,3.0,979972087
24,671,3.0,979971803
24,414,3.0,979971823
24,303,3.0,979870663
24,352,4.0,979972633
24,425,4.0,979971713
24,944,2.0,979972339
24,615,4.0,979971634
24,1206,3.0,979972164
24,570,3.0,979971694
24,436,2.0,979974052
24,1913,3.0,979870379
24,493,4.0,979971951
24,1535,3.0,979974052
24,60,3.0,979972258
24,1578,4.0,979971682
24,1469,4.0,979870580
24,1482,4.0,979870399
24,918,4.0,979870108
24,515,4.0,979974163
24,661,3.0,979870629
24,1293,4.0,979869579
24,603,3.0,979870816
24,66,3.0,979870852
24,347,4.0,979870196
24,2031,5.0,979870218
24,2072,3.0,979870760
24,1939,3.0,979870039
24,865,5.0,979874517
24,1380,3.0,979870179
24,710,5.0,979875167
24,501,2.0,979972469
24,1593,5.0,979973281
24,444,4.0,979972013
24,1114,2.0,979972469
24,163,2.0,979971881
24,815,4.0,979971823
24,1165,3.0,979972109
24,1138,2.0,979870959
24,211,4.0,979972646
24,779,3.0,979972311
24,362,4.0,979972633
24,802,3.0,979870975
24,849,4.0,979974511
24,1785,4.0,979869981
24,1425,2.0,979974387
24,1962,4.0,979971838
24,602,4.0,979971972
24,1620,2.0,979972422
24,55,2.0,979972422
24,342,4.0,979870012
24,657,3.0,979871124
24,838,2.0,979870599
24,2064,4.0,979971521
24,1997,3.0,979870291
24,842,3.0,979870910
24,1173,2.0,979971575
24,238,4.0,979972013
24,1411,4.0,979973919
24,1726,4.0,979869912
24,1396,4.0,979870959
24,2010,4.0,979972043
24,479,3.0,979971972
24,1498,4.0,979972164
24,1012,5.0,979971416
24,365,4.0,979972059
24,1172,4.0,979972618
24,1520,3.0,979972447
24,1724,4.0,979870179
24,1060,4.0,979870361
24,989,3.0,979869579
24,406,4.0,979974362
24,1654,2.0,979871159
24,859,2.0,979971881
24,836,4.0,979971803
24,2012,3.0,979971753
24,498,4.0,979973247
24,1742,4.0,979870268
24,1844,5.0,979974444
24,422,3.0,979974219
24,1132,3.0,979973015
24,2071,3.0,979870731
24,2061,5.0,979973331
24,1141,4.0,979972559
24,706,4.0,979870055
24,1846,4.0,979971866
24,1615,2.0,979870714
24,1565,3.0,979971803
24,2034,4.0,979971713
24,1023,2.0,979874613
24,1401,3.0,979974037
24,23,3.0,979869767
24,426,3.0,979971521
24,1234,4.0,979971766
24,639,3.0,979971416
24,1699,3.0,979869767
24,1959,4.0,979869767
24,947,3.0,979971936
24,1327,1.0,979874632
24,915,3.0,979972662
24,338,4.0,979974341
24,1335,5.0,979973940
24,2026,4.0,979972043
24,1886,3.0,979971682
24,2014,2.0,979972382
24,1662,2.0,979972339
24,698,3.0,979869709
24,1480,5.0,979869674
24,241,2.0,979972359
24,1771,4.0,980469335
25,636,3.0,838419351
25,311,2.0,838419248
25,536,4.0,838419248
25,291,3.0,838419381
25,694,3.0,838419085
25,847,4.0,838419113
25,1716,3.0,838419263
25,683,3.0,838419159
25,758,3.0,838419248
25,1244,3.0,838419136
25,1270,3.0,838419159
25,826,4.0,838419085
25,1539,3.0,838419248
25,600,5.0,838419136
25,207,3.0,838419184
25,1117,3.0,838419113
25,1943,3.0,838419159
25,701,3.0,838419221
25,179,3.0,838419313
25,942,3.0,838419335
25,280,3.0,838419313
25,913,4.0,838419313
25,1286,4.0,838419113
25,784,4.0,838419084
25,546,3.0,838419084
25,517,4.0,838419159
25,274,4.0,838419335
26,484,4.0,985047440
26,1540,4.0,985047532
27,1246,3.0,1201202615
27,614,4.5,1201214142
27,178,2.5,1201202612
27,136,5.0,1201203111
27,600,4.0,1201203400
27,1943,4.0,1271574589
27,538,4.5,1201213505
27,1286,1.5,1201213333
27,784,3.5,1271574665
27,517,4.5,1271574561
27,732,4.5,1201203261
27,75,5.0,1201203273
27,429,5.0,1201213528
27,1123,4.5,1201213493
27,624,3.0,1201213516
27,155,5.0,1201202461
27,477,4.0,1201213512
27,1349,4.0,1201213599
27,1385,4.0,1271574236
27,1389,2.5,1201202455
27,1039,3.0,1201213642
27,145,3.5,1201202551
27,243,3.5,1201213579
27,1017,4.5,1201217124
27,425,3.5,1201213309
27,1803,4.0,1201202621
27,515,3.0,1201213587
27,1029,4.0,1201213608
27,769,3.5,1201202549
27,211,4.0,1201213634
27,342,3.0,1271574576
27,2064,5.0,1201202808
27,1411,0.5,1201203170
27,1724,1.0,1201213610
27,1060,3.5,1201202453
27,859,3.0,1201202556
27,924,5.0,1271574471
27,1438,4.5,1201204717
27,1634,4.0,1201202443
27,256,3.5,1201214137
27,993,3.5,1201213351
28,136,4.5,1392410239
28,600,4.5,1392410182
28,36,4.5,1392410194
28,75,4.5,1392410188
28,1411,4.0,1392410223
28,1813,4.0,1392410253
28,93,3.0,1392409675
28,1626,3.0,1392409663
28,1854,3.0,1392409624
28,1633,2.5,1392410062
28,1963,3.0,1392409977
28,2011,4.5,1392410205
29,1269,4.0,1044020781
29,40,3.0,1044020005
29,44,1.0,1044020128
29,826,3.0,1044020481
29,1160,2.0,1044020491
29,144,4.0,1044019988
29,335,5.0,1044020143
29,36,4.0,1044020621
29,923,4.0,1044020653
29,880,5.0,1044020743
29,208,4.0,1044020781
29,620,2.0,1044019988
29,298,2.0,1044020128
29,1346,5.0,1044020721
29,1358,4.0,1044020781
29,1385,5.0,1044020099
29,389,3.0,1044020601
29,1016,4.0,1044020764
29,820,4.0,1044020527
29,574,2.0,1044020642
29,2072,5.0,1044020527
29,710,1.0,1044020100
29,1627,4.0,1044020653
29,989,4.0,1044020621
29,2061,3.0,1044020667
29,2034,4.0,1044020682
29,1733,5.0,1044020754
30,863,3.0,968585802
30,40,5.0,967986311
30,614,3.0,967845628
30,196,4.0,967845684
30,136,5.0,967845749
30,826,4.0,967845886
30,600,5.0,967845749
30,187,4.0,968585885
30,926,5.0,968585924
30,701,5.0,968585731
30,473,3.0,967805247
30,36,5.0,967845628
30,538,4.0,967845749
30,517,5.0,967845886
30,732,4.0,967986210
